univLabel,alumniLabel,occupationLabel,employerLabel,positionLabel,wiki
Universitas Padjadjaran,Mochtar Kusumaatmadja,dosen,Universitas Indonesia,Menteri Hukum dan Hak Asasi Manusia Republik Indonesia,https://en.wikipedia.org/wiki/Mochtar_Kusumaatmadja
Universitas Padjadjaran,Mochtar Kusumaatmadja,diplomat,Universitas Indonesia,Menteri Hukum dan Hak Asasi Manusia Republik Indonesia,https://en.wikipedia.org/wiki/Mochtar_Kusumaatmadja
Universitas Padjadjaran,Mochtar Kusumaatmadja,politikus,Universitas Indonesia,Menteri Hukum dan Hak Asasi Manusia Republik Indonesia,https://en.wikipedia.org/wiki/Mochtar_Kusumaatmadja
Universitas Padjadjaran,Mochtar Kusumaatmadja,pengacara,Universitas Indonesia,Menteri Hukum dan Hak Asasi Manusia Republik Indonesia,https://en.wikipedia.org/wiki/Mochtar_Kusumaatmadja
Universitas Indonesia,Mochtar Kusumaatmadja,dosen,Universitas Padjadjaran,Menteri Luar Negeri,https://en.wikipedia.org/wiki/Mochtar_Kusumaatmadja
Universitas Indonesia,Mochtar Kusumaatmadja,diplomat,Universitas Padjadjaran,Menteri Luar Negeri,https://en.wikipedia.org/wiki/Mochtar_Kusumaatmadja
Universitas Indonesia,Mochtar Kusumaatmadja,politikus,Universitas Padjadjaran,Menteri Luar Negeri,https://en.wikipedia.org/wiki/Mochtar_Kusumaatmadja
Universitas Indonesia,Mochtar Kusumaatmadja,pengacara,Universitas Padjadjaran,Menteri Luar Negeri,https://en.wikipedia.org/wiki/Mochtar_Kusumaatmadja
Universitas Padjadjaran,Mochtar Kusumaatmadja,dosen,Universitas Padjadjaran,Menteri Luar Negeri,https://en.wikipedia.org/wiki/Mochtar_Kusumaatmadja
Universitas Padjadjaran,Mochtar Kusumaatmadja,diplomat,Universitas Padjadjaran,Menteri Luar Negeri,https://en.wikipedia.org/wiki/Mochtar_Kusumaatmadja
Universitas Padjadjaran,Mochtar Kusumaatmadja,politikus,Universitas Padjadjaran,Menteri Luar Negeri,https://en.wikipedia.org/wiki/Mochtar_Kusumaatmadja
Universitas Padjadjaran,Mochtar Kusumaatmadja,pengacara,Universitas Padjadjaran,Menteri Luar Negeri,https://en.wikipedia.org/wiki/Mochtar_Kusumaatmadja
Universitas Indonesia,Mochtar Kusumaatmadja,dosen,Universitas Padjadjaran,Menteri Hukum dan Hak Asasi Manusia Republik Indonesia,https://en.wikipedia.org/wiki/Mochtar_Kusumaatmadja
Universitas Indonesia,Mochtar Kusumaatmadja,diplomat,Universitas Padjadjaran,Menteri Hukum dan Hak Asasi Manusia Republik Indonesia,https://en.wikipedia.org/wiki/Mochtar_Kusumaatmadja
Universitas Indonesia,Mochtar Kusumaatmadja,politikus,Universitas Padjadjaran,Menteri Hukum dan Hak Asasi Manusia Republik Indonesia,https://en.wikipedia.org/wiki/Mochtar_Kusumaatmadja
Universitas Indonesia,Mochtar Kusumaatmadja,pengacara,Universitas Padjadjaran,Menteri Hukum dan Hak Asasi Manusia Republik Indonesia,https://en.wikipedia.org/wiki/Mochtar_Kusumaatmadja
Universitas Padjadjaran,Mochtar Kusumaatmadja,dosen,Universitas Padjadjaran,Menteri Hukum dan Hak Asasi Manusia Republik Indonesia,https://en.wikipedia.org/wiki/Mochtar_Kusumaatmadja
Universitas Padjadjaran,Mochtar Kusumaatmadja,diplomat,Universitas Padjadjaran,Menteri Hukum dan Hak Asasi Manusia Republik Indonesia,https://en.wikipedia.org/wiki/Mochtar_Kusumaatmadja
Universitas Padjadjaran,Mochtar Kusumaatmadja,politikus,Universitas Padjadjaran,Menteri Hukum dan Hak Asasi Manusia Republik Indonesia,https://en.wikipedia.org/wiki/Mochtar_Kusumaatmadja
Universitas Padjadjaran,Mochtar Kusumaatmadja,pengacara,Universitas Padjadjaran,Menteri Hukum dan Hak Asasi Manusia Republik Indonesia,https://en.wikipedia.org/wiki/Mochtar_Kusumaatmadja
Indonesian Military Academy,Moeldoko,-,Indonesian Armed Forces,Commander,-
Indonesian Military Academy,Moeldoko,-,Infantry Division 1/Kostrad,Commander,-
Indonesian Military Academy,Moeldoko,-,Military Area Command Iii/Siliwangi,Commander,-
Indonesian Military Academy,Moeldoko,-,Military Area Command Xii /Tanjungpura,Commander,-
Indonesian Military Academy,Moeldoko,-,Staff,Indonesian army chief,-
Indonesian Military Academy,Moeldoko,-,Staff,Indonesian army deputy chief,-
Universitas Gadjah Mada,Mohamad Oemar,-,-,-,-
Universitas Gadjah Mada,Mohamad Prakosa,-,-,-,-
Indonesian Air Force Academy,Mohamad Tony Harjono,-,Staff Of Indonesian Air Force,Chief,-
Universitas Islam Negeri Syarif Hidayatullah Jakarta,Mohammad Atho' Mudzhar,dosen,Universitas Islam Negeri Syarif Hidayatullah Jakarta,Rektor Universitas Islam Negeri Imam Bonjol,-
Airlangga University,Mohammad Kurniadi Koba,-,-,-,-
Institut Teknologi Sepuluh Nopember,Mohammad Nuh,Academician,-,-,-
University of Mataram,Mohammad Ruslan,-,-,-,-
Universitas Gadjah Mada,Mohammad Sadli,-,-,-,-
Bandung Islamic University,Mohammed Taufiq Johari,Politician,-,-,-
Udayana University,Mohd Yadzil Yaakub,Politician,-,-,-
Sam Ratulangi University,Monica Khonado,Gravure idol,-,Miss Earth Indonesia,-
Sam Ratulangi University,Monica Khonado,Model (person),-,Miss Earth Indonesia,-
Sam Ratulangi University,Monica Khonado,Model,-,Miss Earth Indonesia,-
Sam Ratulangi University,Monica Khonado,Gravure idol,-,Luisa Andrea Soemitha,-
Sam Ratulangi University,Monica Khonado,Model (person),-,Luisa Andrea Soemitha,-
Sam Ratulangi University,Monica Khonado,Model,-,Luisa Andrea Soemitha,-
Sam Ratulangi University,Monica Khonado,Gravure idol,-,*Miss Earth Indonesia 2021,-
Sam Ratulangi University,Monica Khonado,Model (person),-,*Miss Earth Indonesia 2021,-
Sam Ratulangi University,Monica Khonado,Model,-,*Miss Earth Indonesia 2021,-
Sam Ratulangi University,Monica Khonado,Gravure idol,-,List of Miss Indonesia Earth,-
Sam Ratulangi University,Monica Khonado,Model (person),-,List of Miss Indonesia Earth,-
Sam Ratulangi University,Monica Khonado,Model,-,List of Miss Indonesia Earth,-
Satya Wacana Christian University,Monique Rijkers,-,-,-,-
Indonesia Open University,Mooryati Soedibyo,Puteri Indonesia,-,-,-
Indonesia Open University,Mooryati Soedibyo,-,-,-,-
Indonesia Open University,Mooryati Soedibyo,politician,-,-,-
Indonesia Open University,Mooryati Soedibyo,businessperson,-,-,-
Indonesia Open University,Mooryati Soedibyo,Director of Puteri Indonesia,-,-,-
Sebelas Maret University,Mooryati Soedibyo,Puteri Indonesia,-,-,-
Sebelas Maret University,Mooryati Soedibyo,-,-,-,-
Sebelas Maret University,Mooryati Soedibyo,politician,-,-,-
Sebelas Maret University,Mooryati Soedibyo,businessperson,-,-,-
Sebelas Maret University,Mooryati Soedibyo,Director of Puteri Indonesia,-,-,-
Indonesian Military Academy,Muchdi Purwopranjono,-,-,-,-
University of North Sumatra,Muchtar Pakpahan,-,-,-,-
Airlangga University,Muhadjir Effendy,-,-,-,-
Universitas Gadjah Mada,Muhadjir Effendy,-,-,-,-
State University of Malang,Muhadjir Effendy,-,-,-,-
Universitas Gadjah Mada,Muhadjir Effendy,pegawai negeri sipil,Kementerian Riset dan Teknologi Indonesia,Menteri Pendidikan Dasar dan Kebudayaan Indonesia,https://en.wikipedia.org/wiki/Muhadjir_Effendy
Universitas Gadjah Mada,Muhadjir Effendy,politikus,Kementerian Riset dan Teknologi Indonesia,Menteri Pendidikan Dasar dan Kebudayaan Indonesia,https://en.wikipedia.org/wiki/Muhadjir_Effendy
Universitas Gadjah Mada,Muhadjir Effendy,pegawai negeri sipil,Kementerian Riset dan Teknologi Indonesia,Coordinating Minister for Human Development and Cultural Affairs,https://en.wikipedia.org/wiki/Muhadjir_Effendy
Universitas Gadjah Mada,Muhadjir Effendy,politikus,Kementerian Riset dan Teknologi Indonesia,Coordinating Minister for Human Development and Cultural Affairs,https://en.wikipedia.org/wiki/Muhadjir_Effendy
Universitas Gadjah Mada,Muhaimin Iskandar,Politician,-,-,-
Airlangga University,Muhammad Alhamid,Lecturer,-,-,-
Airlangga University,Muhammad Alhamid,Professor,-,-,-
Airlangga University,Muhammad Alhamid,Civil servant,-,-,-
Airlangga University,Muhammad Alhamid,Civil service,-,-,-
Airlangga University,Muhammad Alhamid,Academic,-,-,-
Airlangga University,Muhammad Alhamid,Academic staff,-,-,-
Airlangga University,Muhammad Alhamid,-,-,-,-
Hasanuddin University,Muhammad Alhamid,Lecturer,-,-,-
Hasanuddin University,Muhammad Alhamid,Professor,-,-,-
Hasanuddin University,Muhammad Alhamid,Civil servant,-,-,-
Hasanuddin University,Muhammad Alhamid,Civil service,-,-,-
Hasanuddin University,Muhammad Alhamid,Academic,-,-,-
Hasanuddin University,Muhammad Alhamid,Academic staff,-,-,-
Hasanuddin University,Muhammad Alhamid,-,-,-,-
Hasanuddin University,Muhammad Alim,-,-,-,-
Universitas Indonesia,Muhammad Anis,metallurgist,Kementerian Riset dan Teknologi Indonesia,Rektor Universitas Indonesia,https://en.wikipedia.org/wiki/Muhammad_Anis
Universitas Indonesia,Muhammad Anis,dosen,Kementerian Riset dan Teknologi Indonesia,Rektor Universitas Indonesia,https://en.wikipedia.org/wiki/Muhammad_Anis
Universitas Indonesia,Muhammad Anis,pegawai negeri sipil,Kementerian Riset dan Teknologi Indonesia,Rektor Universitas Indonesia,https://en.wikipedia.org/wiki/Muhammad_Anis
Universitas Indonesia,Muhammad Anis,metallurgist,Universitas Indonesia,Rektor,https://en.wikipedia.org/wiki/Muhammad_Anis
Universitas Indonesia,Muhammad Anis,dosen,Universitas Indonesia,Rektor,https://en.wikipedia.org/wiki/Muhammad_Anis
Universitas Indonesia,Muhammad Anis,pegawai negeri sipil,Universitas Indonesia,Rektor,https://en.wikipedia.org/wiki/Muhammad_Anis
Universitas Indonesia,Muhammad Chatib Basri,komisaris,Badan Koordinasi Penanaman Modal,Menteri Keuangan,https://en.wikipedia.org/wiki/Chatib_Basri
Universitas Indonesia,Muhammad Chatib Basri,Auditor,Badan Koordinasi Penanaman Modal,Menteri Keuangan,https://en.wikipedia.org/wiki/Chatib_Basri
Universitas Indonesia,Muhammad Chatib Basri,Menteri keuangan,Badan Koordinasi Penanaman Modal,Menteri Keuangan,https://en.wikipedia.org/wiki/Chatib_Basri
Universitas Indonesia,Muhammad Chatib Basri,peneliti,Badan Koordinasi Penanaman Modal,Menteri Keuangan,https://en.wikipedia.org/wiki/Chatib_Basri
Universitas Indonesia,Muhammad Chatib Basri,dosen,Badan Koordinasi Penanaman Modal,Menteri Keuangan,https://en.wikipedia.org/wiki/Chatib_Basri
Universitas Indonesia,Muhammad Chatib Basri,pegawai negeri sipil,Badan Koordinasi Penanaman Modal,Menteri Keuangan,https://en.wikipedia.org/wiki/Chatib_Basri
Universitas Indonesia,Muhammad Chatib Basri,ekonom,Badan Koordinasi Penanaman Modal,Menteri Keuangan,https://en.wikipedia.org/wiki/Chatib_Basri
Universitas Indonesia,Muhammad Chatib Basri,politikus,Badan Koordinasi Penanaman Modal,Menteri Keuangan,https://en.wikipedia.org/wiki/Chatib_Basri
Universitas Indonesia,Muhammad Chatib Basri,komisaris,Komite Ekonomi Nasional,Menteri Keuangan,https://en.wikipedia.org/wiki/Chatib_Basri
Universitas Indonesia,Muhammad Chatib Basri,Auditor,Komite Ekonomi Nasional,Menteri Keuangan,https://en.wikipedia.org/wiki/Chatib_Basri
Universitas Indonesia,Muhammad Chatib Basri,Menteri keuangan,Komite Ekonomi Nasional,Menteri Keuangan,https://en.wikipedia.org/wiki/Chatib_Basri
Universitas Indonesia,Muhammad Chatib Basri,peneliti,Komite Ekonomi Nasional,Menteri Keuangan,https://en.wikipedia.org/wiki/Chatib_Basri
Universitas Indonesia,Muhammad Chatib Basri,dosen,Komite Ekonomi Nasional,Menteri Keuangan,https://en.wikipedia.org/wiki/Chatib_Basri
Universitas Indonesia,Muhammad Chatib Basri,pegawai negeri sipil,Komite Ekonomi Nasional,Menteri Keuangan,https://en.wikipedia.org/wiki/Chatib_Basri
Universitas Indonesia,Muhammad Chatib Basri,ekonom,Komite Ekonomi Nasional,Menteri Keuangan,https://en.wikipedia.org/wiki/Chatib_Basri
Universitas Indonesia,Muhammad Chatib Basri,politikus,Komite Ekonomi Nasional,Menteri Keuangan,https://en.wikipedia.org/wiki/Chatib_Basri
Universitas Indonesia,Muhammad Chatib Basri,komisaris,Universitas Indonesia,Menteri Keuangan,https://en.wikipedia.org/wiki/Chatib_Basri
Universitas Indonesia,Muhammad Chatib Basri,Auditor,Universitas Indonesia,Menteri Keuangan,https://en.wikipedia.org/wiki/Chatib_Basri
Universitas Indonesia,Muhammad Chatib Basri,Menteri keuangan,Universitas Indonesia,Menteri Keuangan,https://en.wikipedia.org/wiki/Chatib_Basri
Universitas Indonesia,Muhammad Chatib Basri,peneliti,Universitas Indonesia,Menteri Keuangan,https://en.wikipedia.org/wiki/Chatib_Basri
Universitas Indonesia,Muhammad Chatib Basri,dosen,Universitas Indonesia,Menteri Keuangan,https://en.wikipedia.org/wiki/Chatib_Basri
Universitas Indonesia,Muhammad Chatib Basri,pegawai negeri sipil,Universitas Indonesia,Menteri Keuangan,https://en.wikipedia.org/wiki/Chatib_Basri
Universitas Indonesia,Muhammad Chatib Basri,ekonom,Universitas Indonesia,Menteri Keuangan,https://en.wikipedia.org/wiki/Chatib_Basri
Universitas Indonesia,Muhammad Chatib Basri,politikus,Universitas Indonesia,Menteri Keuangan,https://en.wikipedia.org/wiki/Chatib_Basri
Diponegoro University,Muhammad Fadjar Churniawan,-,-,-,-
Universitas Gadjah Mada,Muhammad Fadjar Churniawan,-,-,-,-
Indonesian Military Academy,Muhammad Herindra,-,-,-,-
Indonesia Institute of the Arts Yogyakarta,Muhammad Khan (actor),Actor,-,-,-
Indonesia Institute of the Arts Yogyakarta,Muhammad Khan (actor),-,-,-,-
Airlangga University,Muhammad Madyan,-,-,-,-
Brawijaya University,Muhammad Madyan,-,-,-,-
Universitas Gadjah Mada,Muhammad Muchlas Rowi,"Activist, businessman",-,-,-
Institut Teknologi Bandung,Muhammad Najib,dosen,Universitas Muhammadiyah Surabaya,Duta Besar Indonesia untuk Spanyol,https://en.wikipedia.org/wiki/Muhammad_Najib
Institut Teknologi Bandung,Muhammad Najib,politikus,Universitas Muhammadiyah Surabaya,Duta Besar Indonesia untuk Spanyol,https://en.wikipedia.org/wiki/Muhammad_Najib
Institut Teknologi Sepuluh Nopember,Muhammad Najib,dosen,Universitas Muhammadiyah Surabaya,Duta Besar Indonesia untuk Spanyol,https://en.wikipedia.org/wiki/Muhammad_Najib
Institut Teknologi Sepuluh Nopember,Muhammad Najib,politikus,Universitas Muhammadiyah Surabaya,Duta Besar Indonesia untuk Spanyol,https://en.wikipedia.org/wiki/Muhammad_Najib
Universitas Nasional,Muhammad Najib,dosen,Universitas Muhammadiyah Surabaya,Duta Besar Indonesia untuk Spanyol,https://en.wikipedia.org/wiki/Muhammad_Najib
Universitas Nasional,Muhammad Najib,politikus,Universitas Muhammadiyah Surabaya,Duta Besar Indonesia untuk Spanyol,https://en.wikipedia.org/wiki/Muhammad_Najib
Institut Teknologi Bandung,Muhammad Najib,dosen,Universitas Muhammadiyah Surabaya,anggota Dewan Perwakilan Rakyat Daerah Indonesia,https://en.wikipedia.org/wiki/Muhammad_Najib
Institut Teknologi Bandung,Muhammad Najib,politikus,Universitas Muhammadiyah Surabaya,anggota Dewan Perwakilan Rakyat Daerah Indonesia,https://en.wikipedia.org/wiki/Muhammad_Najib
Institut Teknologi Sepuluh Nopember,Muhammad Najib,dosen,Universitas Muhammadiyah Surabaya,anggota Dewan Perwakilan Rakyat Daerah Indonesia,https://en.wikipedia.org/wiki/Muhammad_Najib
Institut Teknologi Sepuluh Nopember,Muhammad Najib,politikus,Universitas Muhammadiyah Surabaya,anggota Dewan Perwakilan Rakyat Daerah Indonesia,https://en.wikipedia.org/wiki/Muhammad_Najib
Universitas Nasional,Muhammad Najib,dosen,Universitas Muhammadiyah Surabaya,anggota Dewan Perwakilan Rakyat Daerah Indonesia,https://en.wikipedia.org/wiki/Muhammad_Najib
Universitas Nasional,Muhammad Najib,politikus,Universitas Muhammadiyah Surabaya,anggota Dewan Perwakilan Rakyat Daerah Indonesia,https://en.wikipedia.org/wiki/Muhammad_Najib
Universitas Gadjah Mada,Muhammad Prakosa,-,-,-,-
Institut Teknologi Bandung,Muhammad Romahurmuziy,politician,-,-,-
Universitas Gadjah Mada,Muhanto A. Q.,-,-,-,-
Universitas Negeri Padang,Muharlion,politikus,Dewan Perwakilan Rakyat Daerah Kota Padang,-,-
Syiah Kuala University,Muharuddin,-,-,-,-
Universitas Gadjah Mada,Muhsin Syihab,-,-,-,-
Lambung Mangkurat University,Mukhtarudin,Politician,-,-,-
Diponegoro University,Muladi (politician),-,State Secretariat,Ministry,-
Brawijaya University,Munir Said Thalib,-,-,-,-
Brawijaya University,Munir Said Thalib,"Lawyer, Executive Director of Indonesian Human Rights Monitor",-,-,-
University of North Sumatra,Musa Rajekshah,-,-,-,-
Institut Pertanian Bogor,Musliar Kasim,ekonom pertanian,Universitas Andalas,Rektor,-
Institut Pertanian Bogor,Musliar Kasim,pengurus akademik,Universitas Andalas,Rektor,-
Institut Pertanian Bogor,Musliar Kasim,dosen,Universitas Andalas,Rektor,-
Universitas Andalas,Musliar Kasim,ekonom pertanian,Universitas Andalas,Rektor,-
Universitas Andalas,Musliar Kasim,pengurus akademik,Universitas Andalas,Rektor,-
Universitas Andalas,Musliar Kasim,dosen,Universitas Andalas,Rektor,-
Universitas Gadjah Mada,Musliar Kasim,ekonom pertanian,Universitas Andalas,Rektor,-
Universitas Gadjah Mada,Musliar Kasim,pengurus akademik,Universitas Andalas,Rektor,-
Universitas Gadjah Mada,Musliar Kasim,dosen,Universitas Andalas,Rektor,-
Institut Pertanian Bogor,Musliar Kasim,ekonom pertanian,Universitas Andalas,Rektor Universitas Baiturrahmah,-
Institut Pertanian Bogor,Musliar Kasim,pengurus akademik,Universitas Andalas,Rektor Universitas Baiturrahmah,-
Institut Pertanian Bogor,Musliar Kasim,dosen,Universitas Andalas,Rektor Universitas Baiturrahmah,-
Universitas Andalas,Musliar Kasim,ekonom pertanian,Universitas Andalas,Rektor Universitas Baiturrahmah,-
Universitas Andalas,Musliar Kasim,pengurus akademik,Universitas Andalas,Rektor Universitas Baiturrahmah,-
Universitas Andalas,Musliar Kasim,dosen,Universitas Andalas,Rektor Universitas Baiturrahmah,-
Universitas Gadjah Mada,Musliar Kasim,ekonom pertanian,Universitas Andalas,Rektor Universitas Baiturrahmah,-
Universitas Gadjah Mada,Musliar Kasim,pengurus akademik,Universitas Andalas,Rektor Universitas Baiturrahmah,-
Universitas Gadjah Mada,Musliar Kasim,dosen,Universitas Andalas,Rektor Universitas Baiturrahmah,-
Institut Pertanian Bogor,Musliar Kasim,ekonom pertanian,Universitas Andalas,"Wakil Menteri Pendidikan, Kebudayaan, Riset, dan Teknologi",-
Institut Pertanian Bogor,Musliar Kasim,pengurus akademik,Universitas Andalas,"Wakil Menteri Pendidikan, Kebudayaan, Riset, dan Teknologi",-
Institut Pertanian Bogor,Musliar Kasim,dosen,Universitas Andalas,"Wakil Menteri Pendidikan, Kebudayaan, Riset, dan Teknologi",-
Universitas Andalas,Musliar Kasim,ekonom pertanian,Universitas Andalas,"Wakil Menteri Pendidikan, Kebudayaan, Riset, dan Teknologi",-
Universitas Andalas,Musliar Kasim,pengurus akademik,Universitas Andalas,"Wakil Menteri Pendidikan, Kebudayaan, Riset, dan Teknologi",-
Universitas Andalas,Musliar Kasim,dosen,Universitas Andalas,"Wakil Menteri Pendidikan, Kebudayaan, Riset, dan Teknologi",-
Universitas Gadjah Mada,Musliar Kasim,ekonom pertanian,Universitas Andalas,"Wakil Menteri Pendidikan, Kebudayaan, Riset, dan Teknologi",-
Universitas Gadjah Mada,Musliar Kasim,pengurus akademik,Universitas Andalas,"Wakil Menteri Pendidikan, Kebudayaan, Riset, dan Teknologi",-
Universitas Gadjah Mada,Musliar Kasim,dosen,Universitas Andalas,"Wakil Menteri Pendidikan, Kebudayaan, Riset, dan Teknologi",-
Institut Pertanian Bogor,Musliar Kasim,ekonom pertanian,Universitas Andalas,"Inspektur Jenderal Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",-
Institut Pertanian Bogor,Musliar Kasim,pengurus akademik,Universitas Andalas,"Inspektur Jenderal Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",-
Institut Pertanian Bogor,Musliar Kasim,dosen,Universitas Andalas,"Inspektur Jenderal Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",-
Universitas Andalas,Musliar Kasim,ekonom pertanian,Universitas Andalas,"Inspektur Jenderal Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",-
Universitas Andalas,Musliar Kasim,pengurus akademik,Universitas Andalas,"Inspektur Jenderal Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",-
Universitas Andalas,Musliar Kasim,dosen,Universitas Andalas,"Inspektur Jenderal Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",-
Universitas Gadjah Mada,Musliar Kasim,ekonom pertanian,Universitas Andalas,"Inspektur Jenderal Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",-
Universitas Gadjah Mada,Musliar Kasim,pengurus akademik,Universitas Andalas,"Inspektur Jenderal Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",-
